product_id,product_name,product_type,unit_size,brand,supplier,price,date_received,batch_number,expiration_date
P0989,Medical Gloves Box,Non-perishable,250ml,Nestle,FoodLine Services,1257.9,2019-02-08,BATCH-6855,2021-07-15
P0220,IV Fluid 1L,Perishable,1 box,Generic,MediCare Distributors,597.64,2020-01-20,BATCH-1426,2021-09-04
P0723,Paper Towels,Perishable,1 box,Sanicare,AquaLife Corp.,391.89,2021-07-28,BATCH-5358,2023-02-23
P0245,Bottled Water 500ml,Consumable,1L,Dole,Global Supply Ltd.,836.29,2024-02-28,BATCH-7872,2024-09-04
P0653,Isopropyl Alcohol 500ml,Non-perishable,1kg,Dole,SafeMeds Inc.,322.95,2020-05-25,BATCH-9863,2021-02-08
P0842,Medical Gloves Box,Non-perishable,155g,Nestle,Global Supply Ltd.,441.02,2024-08-15,BATCH-1023,2026-07-11
P0383,Rice 25kg,Beverage,1 pack,Nestle,SafeMeds Inc.,800.51,2020-12-07,BATCH-5416,2023-08-08
P0906,Medical Gloves Box,Beverage,1L,SafePlus,SafeMeds Inc.,770.85,2018-04-07,BATCH-3015,2018-12-01
P0060,Isopropyl Alcohol 500ml,Dry Goods,1L,Generic,Global Supply Ltd.,502.41,2022-06-09,BATCH-8664,2025-04-20
P0357,IV Fluid 1L,Perishable,500ml,PrimeGas,Global Supply Ltd.,1363.47,2021-06-02,BATCH-3956,2022-05-02
P0260,Paper Towels,Consumable,1kg,Generic,SafeMeds Inc.,1087.23,2021-03-08,BATCH-9747,2023-11-14
P0060,Hand Sanitizer 250ml,Consumable,155g,Dole,FreshHarvest Co.,1217.16,2018-09-20,BATCH-2393,2019-03-30
P0979,Isopropyl Alcohol 500ml,Perishable,1kg,Sanicare,MediCare Distributors,587.9,2018-12-26,BATCH-1846,2021-01-20
P0567,Paper Towels,Beverage,25kg,Dole,MediCare Distributors,1339.93,2018-09-27,BATCH-9143,2020-11-10
P0096,Canned Tuna 155g,Dry Goods,500ml,Sanicare,AquaLife Corp.,111.85,2019-02-07,BATCH-2121,2021-11-20
P0539,Powdered Milk 1kg,Dry Goods,1 pack,SafePlus,FoodLine Services,1356.98,2020-12-31,BATCH-2702,2023-06-24
P0649,Canned Tuna 155g,Dry Goods,25kg,Generic,Global Supply Ltd.,75.09,2019-07-21,BATCH-1216,2021-08-17
P0235,Powdered Milk 1kg,Non-perishable,1 box,SafePlus,FoodLine Services,1310.96,2020-09-20,BATCH-7137,2021-12-25
P0919,Canned Tuna 155g,Beverage,500ml,Nestle,MediCare Distributors,1082.79,2020-10-22,BATCH-6866,2023-03-18
P0004,Canned Tuna 155g,Consumable,25kg,Nestle,FoodLine Services,722.73,2018-06-21,BATCH-9986,2019-09-09
P0919,Canned Tuna 155g,Dry Goods,25kg,Generic,AquaLife Corp.,336.53,2017-05-26,BATCH-1393,2019-10-29
P0325,Gas Tank 11kg,Consumable,155g,MediHealth,FreshHarvest Co.,398.32,2021-10-25,BATCH-4735,2023-03-12
P0372,Powdered Milk 1kg,Non-perishable,1 box,MediHealth,SafeMeds Inc.,199.21,2022-11-04,BATCH-9220,2025-05-05
P0296,Canned Tuna 155g,Consumable,11kg,PrimeGas,FoodLine Services,580.16,2019-06-22,BATCH-6609,2020-10-06
P0883,Powdered Milk 1kg,Dry Goods,1 box,Generic,AquaLife Corp.,42.3,2024-07-02,BATCH-5262,2025-11-06
P0138,Medical Gloves Box,Non-perishable,155g,Nestle,FoodLine Services,1042.58,2019-02-18,BATCH-3488,2021-11-13
P0299,Bottled Water 500ml,Beverage,1L,SafePlus,MediCare Distributors,130.63,2017-08-13,BATCH-5542,2019-11-26
P0552,Gas Tank 11kg,Perishable,155g,Nestle,FoodLine Services,398.16,2021-11-03,BATCH-3659,2022-12-24
P0611,Canned Tuna 155g,Beverage,500ml,Nestle,Global Supply Ltd.,881.86,2017-02-24,BATCH-1570,2019-05-05
P0579,Isopropyl Alcohol 500ml,Perishable,250ml,Dole,Global Supply Ltd.,448.57,2021-10-13,BATCH-5624,2022-04-19
P0038,Bottled Water 500ml,Beverage,1kg,Dole,MediCare Distributors,1413.58,2021-04-09,BATCH-2701,2024-01-27
P0759,Hand Sanitizer 250ml,Non-perishable,1 box,SafePlus,SafeMeds Inc.,1080.99,2019-07-04,BATCH-3208,2020-05-03
P0900,Hand Sanitizer 250ml,Consumable,1 box,Generic,SafeMeds Inc.,511.08,2017-03-01,BATCH-2622,2019-09-02
P0999,Canned Tuna 155g,Beverage,1L,Sanicare,AquaLife Corp.,1224.37,2022-05-25,BATCH-6266,2023-06-10
P0440,Rice 25kg,Perishable,250ml,Sanicare,FreshHarvest Co.,1148.96,2019-10-25,BATCH-2904,2020-09-02
P0867,Bottled Water 500ml,Dry Goods,1L,Dole,SafeMeds Inc.,257.53,2019-02-26,BATCH-6318,2020-12-10
P0722,Isopropyl Alcohol 500ml,Consumable,500ml,Dole,MediCare Distributors,281.89,2019-02-07,BATCH-6415,2021-05-16
P0224,IV Fluid 1L,Perishable,11kg,SafePlus,FoodLine Services,1189.94,2022-06-09,BATCH-8936,2024-05-27
P0112,Gas Tank 11kg,Dry Goods,155g,MediHealth,FoodLine Services,336.8,2021-01-25,BATCH-4904,2024-01-02
P0395,Gas Tank 11kg,Beverage,1kg,SafePlus,SafeMeds Inc.,306.63,2020-01-21,BATCH-2216,2020-10-12
P0441,Gas Tank 11kg,Consumable,1kg,Dole,MediCare Distributors,1074.6,2019-09-14,BATCH-4551,2022-03-12
P0351,Paper Towels,Consumable,1kg,MediHealth,SafeMeds Inc.,1346.6,2018-09-24,BATCH-6233,2020-06-22
P0841,Rice 25kg,Dry Goods,1 pack,Generic,FoodLine Services,39.26,2020-07-09,BATCH-8289,2021-02-10
P0551,Isopropyl Alcohol 500ml,Non-perishable,25kg,SafePlus,AquaLife Corp.,1385.52,2020-12-08,BATCH-5615,2021-08-01
P0798,Powdered Milk 1kg,Non-perishable,1kg,MediHealth,AquaLife Corp.,355.02,2017-01-03,BATCH-9228,2018-06-01
P0815,Rice 25kg,Perishable,1L,Dole,MediCare Distributors,1068.17,2019-12-20,BATCH-9837,2020-07-18
P0506,Isopropyl Alcohol 500ml,Non-perishable,1 box,MediHealth,SafeMeds Inc.,662.32,2019-01-06,BATCH-7399,2020-07-11
P0455,Hand Sanitizer 250ml,Perishable,11kg,Nestle,FoodLine Services,252.14,2024-06-12,BATCH-3023,2026-08-08
P0355,Medical Gloves Box,Non-perishable,1 pack,Nestle,AquaLife Corp.,1223.36,2021-09-01,BATCH-9080,2023-04-27
P0156,Gas Tank 11kg,Dry Goods,1L,SafePlus,Global Supply Ltd.,477.45,2017-12-29,BATCH-7432,2018-12-22
P0495,Gas Tank 11kg,Consumable,11kg,Generic,MediCare Distributors,1169.5,2018-12-06,BATCH-4398,2021-01-25
P0276,Gas Tank 11kg,Dry Goods,25kg,Generic,FreshHarvest Co.,65.22,2019-01-18,BATCH-1503,2021-07-26
P0526,Rice 25kg,Consumable,1L,Generic,MediCare Distributors,968.11,2018-08-28,BATCH-1219,2021-04-05
P0484,Canned Tuna 155g,Perishable,25kg,PrimeGas,FoodLine Services,1488.95,2018-09-05,BATCH-8092,2019-04-07
P0084,Paper Towels,Non-perishable,11kg,SafePlus,Global Supply Ltd.,328.41,2022-07-09,BATCH-3172,2023-10-16
P0905,Bottled Water 500ml,Perishable,11kg,Nestle,AquaLife Corp.,411.95,2017-07-02,BATCH-1100,2018-04-12
P0790,IV Fluid 1L,Non-perishable,11kg,SafePlus,SafeMeds Inc.,1418.81,2021-07-08,BATCH-4410,2023-01-08
P0103,Medical Gloves Box,Consumable,1 box,PrimeGas,Global Supply Ltd.,927.52,2019-02-23,BATCH-4729,2020-10-18
P0487,Paper Towels,Perishable,25kg,Sanicare,AquaLife Corp.,252.83,2017-06-28,BATCH-1795,2019-01-13
P0817,Hand Sanitizer 250ml,Dry Goods,25kg,PrimeGas,FoodLine Services,988.43,2018-06-12,BATCH-2819,2021-05-10
P0536,Paper Towels,Consumable,1 box,Sanicare,SafeMeds Inc.,81.8,2017-10-14,BATCH-3510,2019-01-19
P0763,IV Fluid 1L,Dry Goods,1kg,Nestle,AquaLife Corp.,354.27,2019-10-22,BATCH-4632,2021-04-22
P0644,Gas Tank 11kg,Dry Goods,11kg,PrimeGas,FreshHarvest Co.,578.41,2017-03-06,BATCH-7741,2019-06-06
P0523,Rice 25kg,Beverage,500ml,MediHealth,Global Supply Ltd.,1267.4,2023-02-18,BATCH-4270,2025-04-29
P0539,Powdered Milk 1kg,Dry Goods,1 box,MediHealth,FreshHarvest Co.,947.09,2024-12-27,BATCH-2325,2026-12-05
P0660,Gas Tank 11kg,Non-perishable,25kg,Generic,Global Supply Ltd.,882.48,2024-12-28,BATCH-9840,2027-09-09
P0182,Rice 25kg,Consumable,1L,Sanicare,MediCare Distributors,1042.7,2018-06-27,BATCH-1576,2019-01-14
P0011,Isopropyl Alcohol 500ml,Beverage,11kg,MediHealth,MediCare Distributors,815.0,2020-07-26,BATCH-7903,2021-05-15
P0477,Canned Tuna 155g,Consumable,1 pack,Nestle,SafeMeds Inc.,450.84,2021-08-21,BATCH-8004,2022-09-21
P0694,Powdered Milk 1kg,Beverage,155g,Nestle,Global Supply Ltd.,1192.63,2023-06-07,BATCH-4772,2026-03-22
P0748,Hand Sanitizer 250ml,Dry Goods,1L,Generic,AquaLife Corp.,511.48,2023-01-04,BATCH-8648,2024-02-22
P0647,Powdered Milk 1kg,Non-perishable,25kg,Generic,Global Supply Ltd.,408.99,2020-05-19,BATCH-6695,2023-04-19
P0380,Medical Gloves Box,Dry Goods,1 box,Dole,Global Supply Ltd.,1217.55,2021-11-03,BATCH-6852,2023-02-01
P0872,Paper Towels,Dry Goods,25kg,MediHealth,MediCare Distributors,245.25,2024-10-10,BATCH-9566,2026-12-02
P0970,Paper Towels,Dry Goods,1kg,Sanicare,FoodLine Services,971.57,2019-11-05,BATCH-7362,2022-04-13
P0530,IV Fluid 1L,Beverage,1L,Generic,FoodLine Services,839.84,2024-05-21,BATCH-3913,2026-05-09
P0718,Bottled Water 500ml,Beverage,1L,Generic,Global Supply Ltd.,1433.23,2017-11-16,BATCH-1431,2020-04-29
P0825,Canned Tuna 155g,Dry Goods,11kg,Nestle,FreshHarvest Co.,1468.9,2021-01-29,BATCH-3554,2021-08-12
P0034,Powdered Milk 1kg,Consumable,11kg,Generic,FreshHarvest Co.,981.01,2022-10-17,BATCH-3298,2024-03-26
P0221,Bottled Water 500ml,Beverage,1L,MediHealth,SafeMeds Inc.,87.8,2018-03-31,BATCH-2321,2018-11-07
P0414,Rice 25kg,Beverage,1 pack,SafePlus,Global Supply Ltd.,213.76,2017-08-05,BATCH-4421,2020-05-21
P0905,Bottled Water 500ml,Consumable,500ml,Nestle,AquaLife Corp.,470.21,2024-04-09,BATCH-6442,2026-10-04
P0785,Powdered Milk 1kg,Non-perishable,11kg,PrimeGas,FreshHarvest Co.,983.46,2022-02-23,BATCH-4356,2023-02-12
P0434,Paper Towels,Perishable,25kg,Nestle,MediCare Distributors,355.16,2022-09-03,BATCH-2879,2025-04-23
P0383,IV Fluid 1L,Non-perishable,155g,Nestle,MediCare Distributors,717.54,2017-11-20,BATCH-6504,2019-11-17
P0968,Medical Gloves Box,Consumable,1L,MediHealth,MediCare Distributors,1488.75,2024-06-30,BATCH-6543,2027-03-03
P0211,Gas Tank 11kg,Dry Goods,1kg,Generic,Global Supply Ltd.,1299.31,2021-04-29,BATCH-8051,2024-02-02
P0783,Gas Tank 11kg,Non-perishable,1 box,Nestle,SafeMeds Inc.,593.49,2019-10-31,BATCH-9498,2022-06-02
P0952,Canned Tuna 155g,Beverage,1 box,SafePlus,Global Supply Ltd.,379.99,2021-11-17,BATCH-7128,2024-05-20
P0475,Bottled Water 500ml,Beverage,1kg,PrimeGas,Global Supply Ltd.,1056.99,2022-07-16,BATCH-7902,2023-10-05
P0301,Hand Sanitizer 250ml,Beverage,250ml,Nestle,AquaLife Corp.,1049.13,2023-10-14,BATCH-5114,2025-06-12
P0580,Rice 25kg,Non-perishable,1 box,PrimeGas,MediCare Distributors,123.91,2024-03-06,BATCH-8509,2027-01-02
P0892,Paper Towels,Beverage,1 box,PrimeGas,AquaLife Corp.,502.99,2021-04-24,BATCH-4094,2022-04-24
P0280,IV Fluid 1L,Perishable,11kg,Nestle,Global Supply Ltd.,956.64,2023-11-24,BATCH-8420,2026-03-15
P0638,Canned Tuna 155g,Consumable,11kg,PrimeGas,FreshHarvest Co.,845.27,2022-05-14,BATCH-5484,2023-11-10
P0311,Canned Tuna 155g,Beverage,11kg,Sanicare,SafeMeds Inc.,916.53,2022-02-23,BATCH-5464,2024-11-28
P0919,Medical Gloves Box,Non-perishable,250ml,Dole,SafeMeds Inc.,1046.0,2023-01-07,BATCH-2640,2023-08-04
P0828,Medical Gloves Box,Non-perishable,1 box,Sanicare,AquaLife Corp.,550.67,2019-08-28,BATCH-2994,2021-01-27
P0344,Isopropyl Alcohol 500ml,Beverage,1kg,SafePlus,FreshHarvest Co.,744.18,2020-07-02,BATCH-1468,2023-03-31
P0715,Powdered Milk 1kg,Non-perishable,1L,SafePlus,Global Supply Ltd.,915.21,2020-07-07,BATCH-8353,2021-12-23
P0426,Gas Tank 11kg,Dry Goods,500ml,Dole,Global Supply Ltd.,1450.52,2020-12-10,BATCH-6460,2021-10-06
P0034,Powdered Milk 1kg,Non-perishable,155g,Generic,AquaLife Corp.,620.14,2022-03-26,BATCH-3732,2024-12-12
P0684,IV Fluid 1L,Perishable,1 pack,Dole,MediCare Distributors,831.66,2023-11-22,BATCH-8823,2026-09-08
P0748,Medical Gloves Box,Consumable,155g,SafePlus,FoodLine Services,1385.49,2024-07-15,BATCH-8996,2027-01-11
P0021,Paper Towels,Dry Goods,1 box,SafePlus,SafeMeds Inc.,589.13,2018-01-17,BATCH-4321,2019-07-12
P0002,Medical Gloves Box,Non-perishable,1kg,Nestle,FreshHarvest Co.,595.54,2022-04-07,BATCH-9673,2024-08-23
P0316,Powdered Milk 1kg,Consumable,11kg,Dole,SafeMeds Inc.,974.86,2021-01-17,BATCH-2229,2023-03-17
P0203,Bottled Water 500ml,Perishable,155g,Generic,MediCare Distributors,482.93,2023-09-21,BATCH-3198,2025-02-28
P0127,Paper Towels,Beverage,250ml,Nestle,FoodLine Services,920.73,2024-07-30,BATCH-7004,2025-04-12
P0701,Isopropyl Alcohol 500ml,Non-perishable,1kg,Dole,MediCare Distributors,401.42,2023-10-15,BATCH-8152,2025-10-07
P0395,Powdered Milk 1kg,Non-perishable,1 pack,Sanicare,FreshHarvest Co.,1477.94,2020-08-30,BATCH-3597,2022-04-16
P0722,Powdered Milk 1kg,Beverage,1 pack,MediHealth,FreshHarvest Co.,229.65,2017-01-21,BATCH-9573,2018-12-13
P0232,Rice 25kg,Non-perishable,1 box,MediHealth,MediCare Distributors,1458.0,2017-11-17,BATCH-8254,2020-03-07
P0372,Paper Towels,Dry Goods,1 box,MediHealth,MediCare Distributors,1309.78,2020-03-22,BATCH-1551,2022-10-08
P0967,Powdered Milk 1kg,Non-perishable,1 box,Nestle,FoodLine Services,50.57,2018-05-05,BATCH-5187,2020-03-03
P0063,Rice 25kg,Perishable,155g,Generic,Global Supply Ltd.,519.04,2018-09-01,BATCH-6579,2020-05-14
P0277,Canned Tuna 155g,Non-perishable,11kg,PrimeGas,FoodLine Services,948.55,2022-09-21,BATCH-4316,2024-01-29
P0129,Hand Sanitizer 250ml,Perishable,1L,Dole,MediCare Distributors,723.09,2021-09-23,BATCH-8805,2022-11-20
P0400,Hand Sanitizer 250ml,Dry Goods,1L,MediHealth,SafeMeds Inc.,520.5,2020-07-05,BATCH-3129,2022-03-29
P0955,Medical Gloves Box,Consumable,25kg,Generic,AquaLife Corp.,905.04,2019-09-05,BATCH-1345,2021-04-12
P0691,Bottled Water 500ml,Perishable,1 box,MediHealth,FreshHarvest Co.,1252.59,2023-05-18,BATCH-4290,2026-04-26
P0150,Gas Tank 11kg,Non-perishable,25kg,SafePlus,MediCare Distributors,1196.16,2022-01-16,BATCH-4871,2023-02-24
P0057,Rice 25kg,Dry Goods,11kg,Nestle,SafeMeds Inc.,147.71,2020-09-27,BATCH-9988,2022-11-26
P0044,IV Fluid 1L,Dry Goods,155g,MediHealth,Global Supply Ltd.,1090.93,2017-02-27,BATCH-8797,2018-09-17
P0083,Paper Towels,Perishable,500ml,MediHealth,SafeMeds Inc.,425.45,2023-08-22,BATCH-9425,2025-10-30
P0406,Paper Towels,Perishable,155g,Sanicare,Global Supply Ltd.,352.61,2017-11-22,BATCH-4829,2019-01-09
P0034,Paper Towels,Perishable,1 box,MediHealth,FreshHarvest Co.,1407.28,2017-08-11,BATCH-7048,2018-11-14
P0246,Medical Gloves Box,Dry Goods,1 box,Sanicare,SafeMeds Inc.,484.07,2022-03-12,BATCH-2411,2023-10-20
P0193,Powdered Milk 1kg,Beverage,1L,Nestle,MediCare Distributors,1013.94,2020-04-12,BATCH-2263,2021-11-14
P0482,Paper Towels,Non-perishable,155g,MediHealth,FreshHarvest Co.,1303.24,2018-04-16,BATCH-6780,2020-12-12
P0188,IV Fluid 1L,Consumable,500ml,PrimeGas,AquaLife Corp.,1065.74,2020-04-24,BATCH-6119,2022-03-10
P0810,Powdered Milk 1kg,Beverage,25kg,Generic,SafeMeds Inc.,1422.49,2017-06-12,BATCH-4129,2019-06-28
P0913,Powdered Milk 1kg,Beverage,250ml,Dole,FreshHarvest Co.,185.92,2024-03-19,BATCH-2147,2024-09-16
P0316,Hand Sanitizer 250ml,Consumable,1 pack,Nestle,AquaLife Corp.,697.49,2019-06-26,BATCH-7913,2021-06-23
P0574,Powdered Milk 1kg,Non-perishable,1 pack,Sanicare,FoodLine Services,553.08,2024-10-23,BATCH-7052,2026-10-09
P0644,Isopropyl Alcohol 500ml,Dry Goods,250ml,MediHealth,MediCare Distributors,729.47,2022-09-23,BATCH-7596,2024-03-15
P0498,Powdered Milk 1kg,Dry Goods,11kg,PrimeGas,MediCare Distributors,1095.08,2021-07-18,BATCH-5067,2022-03-10
P0894,Bottled Water 500ml,Non-perishable,155g,SafePlus,MediCare Distributors,177.05,2023-11-11,BATCH-5813,2024-06-30
P0855,Canned Tuna 155g,Dry Goods,1 pack,Generic,AquaLife Corp.,79.69,2018-07-31,BATCH-1303,2019-10-07
P0872,Paper Towels,Dry Goods,1 box,MediHealth,FoodLine Services,129.28,2024-08-03,BATCH-2547,2027-02-18
P0726,Canned Tuna 155g,Dry Goods,11kg,PrimeGas,AquaLife Corp.,564.09,2019-06-01,BATCH-6002,2020-03-25
P0218,IV Fluid 1L,Beverage,500ml,Sanicare,Global Supply Ltd.,289.77,2024-03-28,BATCH-1049,2024-11-26
P0216,Isopropyl Alcohol 500ml,Dry Goods,250ml,PrimeGas,AquaLife Corp.,246.88,2019-06-17,BATCH-6927,2020-01-10
P0494,IV Fluid 1L,Consumable,1 pack,Generic,MediCare Distributors,334.79,2023-11-20,BATCH-9895,2026-01-24
P0891,Gas Tank 11kg,Non-perishable,155g,SafePlus,SafeMeds Inc.,1245.52,2022-05-26,BATCH-5184,2024-01-03
P0128,Medical Gloves Box,Dry Goods,1kg,Sanicare,MediCare Distributors,1174.19,2024-04-13,BATCH-3950,2025-02-05
P0983,Bottled Water 500ml,Perishable,25kg,PrimeGas,AquaLife Corp.,758.24,2023-01-25,BATCH-3659,2024-10-10
P0736,IV Fluid 1L,Beverage,11kg,MediHealth,FoodLine Services,442.51,2020-05-18,BATCH-7372,2022-11-28
P0002,Canned Tuna 155g,Non-perishable,1 box,Sanicare,FreshHarvest Co.,574.59,2019-09-03,BATCH-4188,2020-10-28
P0528,Canned Tuna 155g,Beverage,155g,PrimeGas,Global Supply Ltd.,843.15,2019-02-28,BATCH-8699,2021-02-10
P0256,Medical Gloves Box,Beverage,1kg,SafePlus,Global Supply Ltd.,23.96,2023-03-26,BATCH-4124,2026-01-07
P0302,Rice 25kg,Perishable,25kg,SafePlus,FoodLine Services,442.73,2017-05-05,BATCH-2691,2017-11-16
P0253,IV Fluid 1L,Consumable,1L,Nestle,SafeMeds Inc.,96.9,2024-11-17,BATCH-1834,2026-05-08
P0797,Gas Tank 11kg,Perishable,1kg,Nestle,Global Supply Ltd.,1131.29,2021-07-05,BATCH-7285,2023-03-08
P0480,Bottled Water 500ml,Perishable,25kg,Sanicare,FoodLine Services,1007.32,2022-05-27,BATCH-1206,2023-06-05
P0392,Bottled Water 500ml,Consumable,11kg,Nestle,FreshHarvest Co.,710.67,2021-08-08,BATCH-8841,2023-03-09
P0387,Paper Towels,Consumable,1kg,Sanicare,Global Supply Ltd.,264.33,2020-11-20,BATCH-9166,2022-05-21
P0675,Gas Tank 11kg,Beverage,250ml,Generic,SafeMeds Inc.,1450.53,2019-04-10,BATCH-7109,2019-11-19
P0739,Medical Gloves Box,Beverage,25kg,MediHealth,FreshHarvest Co.,468.53,2018-11-03,BATCH-4046,2021-01-31
P0719,Isopropyl Alcohol 500ml,Perishable,250ml,Nestle,FreshHarvest Co.,971.82,2020-10-06,BATCH-2037,2022-11-11
P0011,Bottled Water 500ml,Consumable,1kg,SafePlus,FreshHarvest Co.,439.17,2024-01-01,BATCH-5314,2025-06-14
P0787,Paper Towels,Dry Goods,25kg,SafePlus,MediCare Distributors,148.66,2022-02-16,BATCH-4560,2023-03-02
P0320,Bottled Water 500ml,Perishable,11kg,Sanicare,MediCare Distributors,660.35,2022-11-29,BATCH-3676,2025-04-10
P0499,Powdered Milk 1kg,Non-perishable,1L,SafePlus,FreshHarvest Co.,1161.24,2020-02-06,BATCH-5716,2021-02-19
P0455,Powdered Milk 1kg,Dry Goods,25kg,Sanicare,AquaLife Corp.,1090.41,2020-05-12,BATCH-6880,2022-05-13
P0625,Hand Sanitizer 250ml,Consumable,155g,PrimeGas,AquaLife Corp.,76.44,2020-11-18,BATCH-2346,2021-07-09
P0177,Gas Tank 11kg,Non-perishable,250ml,SafePlus,SafeMeds Inc.,1130.23,2019-12-30,BATCH-8713,2021-03-08
P0598,Rice 25kg,Consumable,1L,Nestle,FoodLine Services,1007.15,2017-03-15,BATCH-3700,2019-05-22
P0959,Isopropyl Alcohol 500ml,Consumable,250ml,SafePlus,SafeMeds Inc.,1478.09,2023-08-08,BATCH-4098,2024-02-05
P0821,Canned Tuna 155g,Consumable,1 pack,PrimeGas,Global Supply Ltd.,426.88,2020-06-16,BATCH-4774,2021-05-08
P0787,Hand Sanitizer 250ml,Beverage,1L,Sanicare,Global Supply Ltd.,811.41,2024-05-25,BATCH-8606,2027-03-31
P0443,IV Fluid 1L,Beverage,1 pack,MediHealth,FreshHarvest Co.,383.46,2021-03-26,BATCH-8858,2022-09-19
P0178,Canned Tuna 155g,Perishable,25kg,Dole,MediCare Distributors,232.35,2017-02-17,BATCH-2853,2017-10-17
P0446,Canned Tuna 155g,Non-perishable,250ml,MediHealth,Global Supply Ltd.,486.12,2021-09-05,BATCH-9056,2023-11-09
P0723,Isopropyl Alcohol 500ml,Consumable,500ml,Nestle,MediCare Distributors,1109.23,2022-06-15,BATCH-2458,2024-04-08
P0274,Gas Tank 11kg,Consumable,1 pack,MediHealth,SafeMeds Inc.,251.22,2017-02-25,BATCH-9190,2019-08-30
P0972,Isopropyl Alcohol 500ml,Consumable,1kg,Nestle,SafeMeds Inc.,1193.92,2020-10-19,BATCH-8235,2021-04-22
P0054,Isopropyl Alcohol 500ml,Dry Goods,1kg,SafePlus,MediCare Distributors,1155.25,2017-02-16,BATCH-7194,2019-11-16
P0987,Isopropyl Alcohol 500ml,Dry Goods,1 box,PrimeGas,Global Supply Ltd.,864.01,2019-02-13,BATCH-1854,2020-03-04
P0572,Isopropyl Alcohol 500ml,Consumable,250ml,Generic,FreshHarvest Co.,45.21,2023-07-19,BATCH-6256,2025-08-03
P0807,Bottled Water 500ml,Non-perishable,1L,Sanicare,SafeMeds Inc.,1334.35,2017-07-30,BATCH-7035,2019-10-07
P0005,Gas Tank 11kg,Non-perishable,1 box,Sanicare,AquaLife Corp.,1444.39,2021-08-28,BATCH-2474,2022-08-27
P0646,Gas Tank 11kg,Beverage,11kg,PrimeGas,FoodLine Services,1333.14,2017-12-30,BATCH-4360,2018-12-16
P0710,Gas Tank 11kg,Perishable,25kg,MediHealth,AquaLife Corp.,383.21,2022-06-02,BATCH-5370,2023-07-20
P0389,Rice 25kg,Dry Goods,1 pack,Dole,Global Supply Ltd.,787.03,2019-10-10,BATCH-1156,2020-06-19
P0777,IV Fluid 1L,Perishable,1 box,PrimeGas,MediCare Distributors,367.08,2024-10-15,BATCH-9601,2025-05-23
P0616,IV Fluid 1L,Non-perishable,11kg,Dole,Global Supply Ltd.,755.29,2023-05-27,BATCH-4563,2024-02-10
P0983,Canned Tuna 155g,Dry Goods,1L,Sanicare,MediCare Distributors,140.89,2023-10-27,BATCH-4886,2025-06-26
P0483,Hand Sanitizer 250ml,Beverage,1L,Generic,Global Supply Ltd.,1096.76,2017-10-04,BATCH-2706,2019-12-28
P0843,Rice 25kg,Perishable,155g,MediHealth,Global Supply Ltd.,819.87,2017-03-17,BATCH-7981,2018-05-24
P0852,Gas Tank 11kg,Consumable,1L,Generic,SafeMeds Inc.,984.61,2017-05-27,BATCH-6981,2019-11-19
P0696,Medical Gloves Box,Perishable,1 box,SafePlus,FreshHarvest Co.,1288.14,2020-07-30,BATCH-6446,2022-06-20
P0489,Gas Tank 11kg,Beverage,25kg,Dole,SafeMeds Inc.,1177.99,2024-01-24,BATCH-3172,2026-06-18
P0706,Hand Sanitizer 250ml,Beverage,500ml,PrimeGas,SafeMeds Inc.,990.13,2019-09-02,BATCH-3705,2022-05-02
P0079,Powdered Milk 1kg,Dry Goods,1kg,Dole,SafeMeds Inc.,1438.33,2018-04-01,BATCH-7344,2019-06-11
P0011,Isopropyl Alcohol 500ml,Consumable,1 pack,MediHealth,MediCare Distributors,1023.38,2023-06-06,BATCH-9124,2025-01-05
P0666,Isopropyl Alcohol 500ml,Consumable,1 pack,Dole,FoodLine Services,1126.59,2018-04-25,BATCH-9719,2021-01-08
P0339,Gas Tank 11kg,Dry Goods,1 box,Sanicare,MediCare Distributors,218.39,2017-10-21,BATCH-3184,2018-06-11
P0122,Medical Gloves Box,Non-perishable,500ml,Sanicare,AquaLife Corp.,1272.41,2022-11-02,BATCH-6675,2024-07-19
P0214,Bottled Water 500ml,Perishable,25kg,Dole,FreshHarvest Co.,1348.11,2023-05-18,BATCH-3834,2025-05-21
P0063,Canned Tuna 155g,Beverage,1 pack,MediHealth,Global Supply Ltd.,484.54,2019-05-26,BATCH-3977,2021-02-13
P0357,Hand Sanitizer 250ml,Dry Goods,1 box,PrimeGas,FoodLine Services,1378.82,2023-01-25,BATCH-7885,2025-10-27
P0881,Gas Tank 11kg,Beverage,1 pack,SafePlus,AquaLife Corp.,106.35,2019-09-27,BATCH-7021,2021-12-19
P0108,Isopropyl Alcohol 500ml,Perishable,11kg,Nestle,FoodLine Services,51.82,2018-03-06,BATCH-1672,2018-10-19
P0488,Medical Gloves Box,Non-perishable,500ml,SafePlus,SafeMeds Inc.,1215.98,2019-01-11,BATCH-5682,2019-09-10
P0233,Paper Towels,Perishable,250ml,SafePlus,FreshHarvest Co.,752.06,2021-02-18,BATCH-5344,2023-10-23
P0845,Paper Towels,Dry Goods,25kg,Sanicare,SafeMeds Inc.,678.32,2021-04-15,BATCH-3788,2023-07-07
P0064,Medical Gloves Box,Beverage,1 pack,MediHealth,AquaLife Corp.,1398.46,2020-08-04,BATCH-2517,2023-04-18
P0621,Gas Tank 11kg,Perishable,500ml,PrimeGas,MediCare Distributors,888.5,2020-02-01,BATCH-7568,2021-01-05
